100.747,16.6321,0.211,-110.411,74.4191,0.305,230.713,g
46.5588,28.6929,0.0996,17.6816,46.0987,12.727,107.747,g
33.3045,14.4421,0.2029,1.7249,-9.9052,5.2437,215.956,g
29.8023,10.9847,0.2882,27.7037,24.3173,0.352,209.784,g
86.5346,40.6201,0.0458,35.8899,74.5456,4.8152,219.069,g
64.6445,28.8301,0.1679,104.88,-54.6747,10.304,261.443,g
64.4081,23.7635,0.1016,65.7484,41.2256,1.0067,224.491,g
20.683,7.2158,0.3649,-1.1217,7.933,56.923,137.98,g
68.8466,17.4731,0.1802,-132.189,67.6255,0.137,248.86,g
31.5283,21.6599,0.1945,7.1639,22.6167,50.0234,38.7816,g
90.239,14.5621,0.1844,-129.945,37.1621,3.241,303.714,g
20.9663,12.7298,0.2141,16.9437,5.9588,47.8491,218.66,g
13.0557,10.9159,0.4502,-14.0863,5.2668,74.1884,175.677,g
79.9539,31.9315,0.1518,53.3845,87.6757,17.7108,171.441,g
44.9999,25.6517,0.1405,-19.3494,-12.726,46.1539,15.3696,g
26.611,14.1842,0.2715,29.0377,20.5257,29.5051,135.119,g
70.457,22.9878,0.1496,43.5397,68.1553,34.2372,216.957,g
36.9794,24.1174,0.12,11.2818,8.5158,46.43,93.9373,g
16.3371,11.6489,0.3131,-0.8501,4.6868,69.7431,224.031,g
71.2234,17.8914,0.1494,68.4368,71.1737,7.615,223.184,g
45.8732,11.2837,0.219,43.4461,-19.3437,4.6366,192.525,g
33.429,29.8932,0.1538,-13.7784,-31.4401,29.644,28.8145,g
43.351,17.7081,0.221,37.3736,31.5782,20.664,140.19,g
56.2479,20.9217,0.1103,33.813,36.6852,0.556,220.971,g
100.226,28.222,0.1321,-42.0608,-33.4996,4.4376,299.45,g
34.4244,9.6598,0.254,-29.8832,23.1758,27.604,182.12,g
22.2442,11.3451,0.3298,-6.2041,-19.0011,6.6462,147.737,g
37.3887,19.1897,0.181,-28.1468,-21.6535,1.818,245.343,g
92.6284,33.594,0.1134,-57.3109,62.6011,6.878,273.371,g
32.2468,13.0261,0.21,-14.0759,-25.0816,16.2095,168.025,g
50.0122,17.8938,0.1331,42.9603,19.7787,2.8523,201.766,g
63.7616,24.1374,0.1356,56.2044,57.895,3.473,243.311,g
68.9648,25.5221,0.1121,-76.6982,52.6603,0.402,253.006,g
80.7093,47.2876,0.0704,-49.9844,88.2266,30.763,280.767,g
49.6601,22.0999,0.1843,17.9069,-25.4435,5.4509,197.243,g
22.8274,12.9011,0.311,-13.6277,-12.0722,33.5573,164.843,g
50.5984,25.8939,0.1315,10.7891,35.9762,8.44,270.007,g
22.4236,15.8256,0.3146,1.5724,-20.7925,53.815,139.193,g
37.6518,15.2293,0.3015,24.9532,37.9769,7.803,184.216,g
21.1221,9.3478,0.452,18.4225,20.1723,75.3948,167.109,g
70.4799,18.7963,0.2016,-88.956,43.637,4.5199,251.386,g
26.466,18.778,0.2463,13.4573,9.0185,6.6995,169.81,g
19.4731,12.2939,0.3205,-1.0,9.8855,53.7383,202.139,g
18.9671,12.7729,0.3165,16.1166,11.5546,31.4965,163.805,g
33.5123,15.0057,0.3104,33.7307,27.5196,6.8985,199.944,g
49.2754,14.5068,0.1588,20.2038,38.108,1.985,177.428,g
114.806,22.8821,0.2524,-50.8563,-130.103,41.91,127.577,g
24.5581,15.468,0.1989,10.2036,12.6949,26.996,165.258,g
17.1997,7.3014,0.5532,3.4739,4.489,19.79,217.318,g
86.5389,16.3152,0.1565,48.9056,72.2829,1.53,245.673,g
12.871,9.8459,0.5686,11.2062,8.4149,40.035,146.03,g
36.1618,25.9263,0.1216,14.0562,20.1419,33.371,142.269,g
21.1474,16.8163,0.2658,29.268,-11.5756,35.595,122.94,g
13.123,10.9616,0.4146,14.6416,-4.0114,88.1516,98.8626,g
53.5736,25.803,0.0986,39.2808,58.4267,7.596,171.407,g
29.1123,18.0166,0.1657,11.2887,26.7753,36.953,190.445,g
74.4746,13.4246,0.1435,18.4636,76.5354,5.847,286.639,g
29.4259,17.0431,0.2028,-14.6546,-15.5914,45.059,142.487,g
40.749,26.1492,0.1009,29.9765,-24.5987,8.364,169.123,g
33.8898,17.6924,0.1719,13.8792,25.8841,6.891,90.7788,g
85.6478,20.1038,0.2004,-43.2684,61.6568,0.7472,318.342,g
21.4944,10.4204,0.3088,-4.4301,16.7152,14.8311,207.058,g
35.9225,14.7049,0.1607,-5.9833,-17.4181,2.969,131.396,g
38.5491,19.1817,0.1515,-2.0615,27.1747,7.8488,156.407,g
32.0949,13.4114,0.237,40.987,17.3007,14.233,197.379,g
29.9358,23.5957,0.1691,21.8132,13.6714,39.0829,143.347,g
24.8738,19.3399,0.1648,24.2257,-13.6964,31.2269,68.9708,g
13.1469,10.548,0.4788,-13.3907,-4.7953,27.3603,225.093,g
23.6426,0.0,0.3705,2.7603,-12.9376,0.0,122.76,g
36.2124,9.5335,0.1963,-22.2515,-24.4503,27.4653,53.5635,g
31.3143,18.0536,0.1721,1.2051,14.7875,1.6985,183.056,g
80.0634,31.6829,0.0556,30.1971,73.1529,0.57,286.451,g
45.5567,16.8422,0.1404,33.8612,24.1014,3.378,214.16,g
20.5056,12.823,0.2683,9.9865,14.0662,1.701,205.635,g
88.6611,23.5917,0.0981,41.6122,91.629,0.71,279.442,g
23.8669,15.7684,0.2514,-16.3651,-17.0472,20.646,118.458,g
29.669,19.4103,0.223,-22.4237,-21.0367,12.24,232.553,g
32.4734,11.2154,0.3008,15.6316,30.4684,6.915,93.2392,g
91.9495,29.2949,0.1416,-48.1293,43.1926,4.1635,291.833,g
48.6413,19.3526,0.1654,37.0506,20.0806,11.287,214.847,g
12.691,11.6996,0.3839,15.6692,-8.7521,79.5407,164.163,g
23.2097,19.4279,0.2269,11.7908,20.3361,24.8586,168.656,g
43.1149,20.6045,0.1537,38.0039,23.6864,2.4098,168.887,g
34.3373,16.4943,0.1862,-2.201,-29.0313,48.259,30.8191,g
50.1872,27.6518,0.096,14.543,53.802,17.073,93.8376,g
43.9615,20.2437,0.109,-27.2263,-20.6041,6.846,189.616,g
24.598,12.202,0.2297,-16.8541,-16.6278,8.0075,190.772,g
40.9468,18.4822,0.1278,8.9986,-21.5671,3.655,188.205,g
33.1959,11.5356,0.2902,25.683,27.794,6.484,182.24,g
35.5524,15.3608,0.1806,-10.5469,22.0225,13.69,166.058,g
18.1069,10.398,0.3447,21.4803,11.3674,45.778,145.226,g
23.3353,20.2994,0.1755,-19.4629,-17.4883,29.1324,184.927,g
31.8025,12.3285,0.2076,-15.7609,-6.2242,9.822,228.486,g
19.8547,11.7229,0.3851,-4.6572,13.4459,42.523,104.52,g
72.7983,23.2986,0.0815,46.2421,59.0347,7.4414,206.648,g
18.0762,11.9477,0.3989,3.1824,-10.1699,20.997,130.658,g
19.6908,9.72,0.3243,-24.1813,-9.5954,25.149,174.422,g
92.3205,31.3727,0.0993,96.7367,-55.23,2.0919,246.786,g
18.9658,7.402,0.4585,-3.1037,8.6013,76.0739,165.641,g
38.525,28.8308,0.1513,15.7854,11.6545,2.3112,119.196,g
109.37,7.2912,0.3973,-50.3473,-90.9952,0.589,371.095,g
31.0208,10.3206,0.2992,-37.1024,-15.7849,8.2969,189.763,g
37.6758,25.6146,0.1335,19.5589,28.2246,20.1948,71.4024,g
68.6967,24.7983,0.0996,19.6607,76.9693,3.4614,178.712,g
22.7946,17.6215,0.2442,-25.018,-12.1896,37.2132,173.349,g
72.912,10.4211,0.2131,20.5709,77.5674,9.402,235.075,g
74.1464,20.7143,0.1427,-31.1356,53.6291,4.802,300.163,g
58.4387,17.4136,0.139,82.5458,42.7297,3.1218,265.076,g
62.1547,22.8527,0.0949,-15.0925,43.1847,3.4278,222.286,g
18.7703,10.0147,0.3577,21.682,11.9557,50.86,194.863,g
24.1417,18.2322,0.2287,3.201,-13.1804,89.2231,80.7012,g
85.4576,31.2369,0.0746,-64.0511,50.385,2.245,297.823,g
54.2845,17.4844,0.2927,-14.1093,-62.4836,1.7076,211.699,g
19.7692,15.8392,0.3274,-19.1665,-15.8836,83.8778,50.7506,g
20.6147,7.1962,0.3646,2.3508,-10.1138,25.643,87.5154,g
53.6832,18.8762,0.1904,-33.6288,-22.3987,0.803,295.812,g
108.261,35.2459,0.0479,50.724,90.2158,1.873,230.846,g
64.713,25.9065,0.0881,22.1605,56.6713,1.569,209.056,g
63.6676,17.6143,0.1718,45.3996,63.7663,20.872,122.622,g
49.8142,14.8314,0.2781,-46.6986,-30.2335,14.103,92.7215,g
47.4667,17.912,0.2172,57.3802,33.9482,11.762,223.254,g
41.504,21.5189,0.1496,-40.125,-31.0859,12.8677,225.89,g
47.1637,19.347,0.143,30.0344,40.5783,7.132,180.522,g
70.6596,30.9809,0.0764,-77.6508,48.7238,11.138,253.993,g
66.5662,28.6046,0.0779,35.167,40.3408,0.4,261.59,g
28.3371,24.9896,0.19,27.1233,22.0479,7.208,107.15,g
53.7088,16.6628,0.1668,20.2522,53.7607,11.677,252.365,g
79.7124,35.2208,0.1708,10.1771,-28.5291,2.129,340.809,g
30.251,13.6492,0.1768,-1.3097,17.8866,2.103,154.642,g
20.7708,16.7921,0.2267,6.1544,11.5784,72.2425,228.28,g
27.1848,14.0718,0.2188,-17.8425,14.9077,47.377,183.708,g
66.8289,20.5976,0.1967,-96.7076,-28.5553,5.1606,325.446,g
35.8341,21.9779,0.148,21.3774,-18.5377,6.11,151.76,g
57.8911,22.2757,0.1435,88.1908,-36.4026,8.217,193.871,g
62.7644,25.1345,0.1001,34.1638,64.2319,4.1234,171.784,g
30.3706,22.2166,0.1531,-18.1745,-15.7373,6.7334,160.596,g
23.3751,12.5305,0.3104,28.3051,4.9827,33.8435,94.5324,g
101.178,26.3345,0.0763,58.0917,109.953,3.1693,170.111,g
39.2852,14.4233,0.1812,47.5036,37.0007,11.679,254.953,g
12.7592,11.6189,0.3678,15.1407,-4.8943,1.2142,105.064,g
34.2513,17.3507,0.1514,-16.3295,-18.29,4.939,238.184,g
23.2118,10.7747,0.304,-23.5159,-19.3164,7.755,114.905,g
43.0546,19.9313,0.1475,-9.9563,30.6469,12.089,149.596,g
20.7417,15.2144,0.2406,2.6314,-10.302,16.395,151.372,g
22.3238,11.6049,0.2504,28.8057,10.4378,18.82,206.474,g
79.6309,30.9289,0.0788,73.8548,71.5445,2.3084,270.704,g
32.9957,12.5757,0.327,20.9195,26.5732,71.066,65.1353,g
60.012,19.0335,0.1327,63.7436,29.51,11.1868,196.59,g
26.1033,19.74,0.1827,0.2545,-7.5265,5.4609,182.494,g
40.0436,29.8364,0.0881,43.8255,22.922,1.6058,147.6,g
18.8932,15.3311,0.3245,3.915,-16.1011,14.71,170.615,g
43.9241,10.9225,0.2486,-10.3197,-22.4855,21.329,66.8513,g
23.6577,9.8458,0.3,-32.3346,16.0048,26.831,126.2,g
28.4739,21.2686,0.1637,26.7542,12.1834,25.431,30.4329,g
70.0225,26.4199,0.087,-74.3157,60.8729,3.902,256.658,g
72.7908,23.7428,0.0903,34.9796,74.514,4.2311,202.542,g
30.5807,12.704,0.2827,-19.9214,-13.3648,0.0648,129.373,g
35.086,19.428,0.1673,-10.5013,20.5008,11.3154,177.42,g
31.3015,12.9583,0.2228,39.4292,16.4468,7.923,220.319,g
25.7334,16.1706,0.2792,6.2344,22.7043,49.1483,67.7852,g
19.6633,9.2678,0.4147,-20.4804,-14.1482,81.0899,211.998,g
42.7735,24.0127,0.1485,-27.2832,-27.861,13.269,277.779,g
23.9467,14.5395,0.2404,-18.8146,12.5722,60.493,185.734,g
37.6122,14.3011,0.1918,6.1052,21.3123,28.521,220.166,g
22.241,8.9672,0.338,0.7829,10.3637,32.6097,185.545,g
27.506,17.6938,0.1775,-28.9954,12.4763,3.3162,187.61,g
21.1305,12.5141,0.2534,-26.9401,-12.1122,81.2274,168.833,g
27.515,14.227,0.2197,-14.2964,-16.8821,8.977,173.972,g
31.5473,16.5484,0.2,-1.0313,-21.8471,10.6245,196.962,g
18.0693,9.6759,0.3996,-19.5487,-12.7659,84.2593,185.565,g
67.9187,18.5575,0.1479,-0.1913,29.7202,9.654,232.656,g
27.8546,16.5647,0.2277,-12.7839,-19.3784,4.1367,213.389,g
81.8495,36.8892,0.1513,-98.2812,25.5609,16.194,237.432,g
23.4123,14.7674,0.2927,8.6813,14.9779,39.4624,212.326,g
70.2288,28.4154,0.1506,-19.6781,65.1319,1.562,321.541,g
